fname,label
HPiHPi4748_110706-WhineC-20.wav,Wh
HPiHPi4748_110706-WhineC-21.wav,Wh
HPiHPi4748_110706-WhineC-22.wav,Wh
HPiHPi4748_110706-WhineC-23.wav,Wh
HPiHPi4748_110706-WhineC-24.wav,Wh
HPiHPi4748_110706-WhineC-25.wav,Wh
HPiHPi4748_110706-WhineC-26.wav,Wh
HPiHPi4748_110728-AggC-35.wav,Ag
HPiHPi4748_110728-AggC-36.wav,Ag
HPiHPi4748_110728-WhineC-27.wav,Wh
HPiHPi4748_110728-WhineC-28.wav,Wh
HPiHPi4748_110728-WhineC-29.wav,Wh
HPiHPi4748_110728-WhineC-30.wav,Wh
HPiHPi4748_110728-WhineC-31.wav,Wh
HPiHPi4748_110728-WhineC-32.wav,Wh
HPiHPi4748_110728-WhineC-33.wav,Wh
HPiHPi4748_110729-AggC-38.wav,Ag
HPiHPi4748_110801-AggC-39.wav,Ag
HPiHPi4748_110801-AggC-40.wav,Ag
HPiHPi4748_110801-ThuckC-20.wav,Th
HPiHPi4748_110801-ThuckC-21.wav,Th
HPiHPi4748_110801-ThuckC-22.wav,Th
HPiHPi4748_110801-ThuckC-23.wav,Th
HPiHPi4748_110801-ThuckC-24.wav,Th
HPiHPi4748_110801-ThuckC-25.wav,Th
HPiHPi4748_110801-ThuckC-26.wav,Th
HPiHPi4748_110801-ThuckC-27.wav,Th
HPiHPi4748_110801-ThuckC-28.wav,Th
HPiHPi4748_110801-ThuckC-29.wav,Th
HPiHPi4748_110801-WhineC-34.wav,Wh
HPiHPi4748_110914-ThuckC-01.wav,Th
HPiHPi4748_110914-ThuckC-02.wav,Th
HPiHPi4748_110914-ThuckC-03.wav,Th
HPiHPi4748_110914-ThuckC-04.wav,Th
HPiHPi4748_110914-ThuckC-05.wav,Th
HPiHPi4748_110914-ThuckC-06.wav,Th
HPiHPi4748_110914-ThuckC-07.wav,Th
HPiHPi4748_110914-ThuckC-08.wav,Th
HPiHPi4748_110914-ThuckC-09.wav,Th
HPiHPi4748_110914-ThuckC-10.wav,Th
HPiHPi4748_110914-ThuckC-11.wav,Th
HPiHPi4748_110914-ThuckC-12.wav,Th
HPiHPi4748_110914-ThuckC-13.wav,Th
HPiHPi4748_110914-ThuckC-14.wav,Th
HPiHPi4748_110914-ThuckC-15.wav,Th
HPiHPi4748_110914-ThuckC-16.wav,Th
HPiHPi4748_110914-ThuckC-17.wav,Th
HPiHPi4748_110914-ThuckC-18.wav,Th
HPiHPi4748_110914-ThuckC-19.wav,Th
HpiGra1004_130416-Whi-01.wav,Wh
HpiGra1004_130416-Whi-02.wav,Wh
HpiGra1004_130416-Whi-03.wav,Wh
HpiGra1004_130416-Whi-04.wav,Wh
HpiGra1004_130416-Whi-05.wav,Wh
HpiGra1004_130416-Whi-06.wav,Wh
HpiGra1004_130416-Whi-07.wav,Wh
HpiGra1004_130416-Whi-08.wav,Wh
HpiHpi4748_110620-Song-13acut.wav,So
HpiHpi4748_110620-Song-13bcut.wav,So
HpiHpi4748_110620-Song-13ccut.wav,So
HpiHpi4748_110620-Song-14bcut.wav,So
HpiHpi4748_110620-Song-15acut.wav,So
HpiHpi4748_110620-Song-15bcut.wav,So
HpiHpi4748_110620-Song-15ccut.wav,So
HpiHpi4748_110620-Song-15ecut.wav,So
HpiHpi4748_110620-Song-15fcut.wav,So
HpiHpi4748_110620-Song-15gcut.wav,So
HpiHpi4748_110620-Song-15hcut.wav,So
HpiHpi4748_110620-Song-15icut.wav,So
HpiHpi4748_110620-Song-16cut.wav,So
LblBla4419_130416-Ag-01.wav,Ag
LblBla4419_130416-Ag-02.wav,Ag
LblBla4419_130416-DC-01.wav,DC
LblBla4419_130416-DC-02.wav,DC
LblBla4419_130416-DC-03.wav,DC
LblBla4419_130416-DC-04.wav,DC
LblBla4419_130416-DC-05.wav,DC
LblBla4419_130416-DC-06.wav,DC
LblBla4419_130416-DC-07.wav,DC
LblBla4419_130416-DC-08.wav,DC
LblBla4419_130416-DC-09.wav,DC
LblBla4419_130416-DC-10.wav,DC
LblBla4419_130416-DC-11.wav,DC
LblBla4419_130416-DC-12.wav,DC
LblBla4419_130416-DC-13.wav,DC
LblBla4419_130416-DC-14.wav,DC
LblBla4419_130416-DC-15.wav,DC
LblBla4419_130416-DC-16.wav,DC
LblBla4419_130416-DC-17.wav,DC
LblBla4419_130416-DC-18.wav,DC
LblBla4419_130416-DC-19.wav,DC
LblBla4419_130416-DC-20.wav,DC
LblBla4419_130416-DC-21.wav,DC
LblBla4419_130416-DC-22.wav,DC
LblBla4419_130416-DC-23.wav,DC
LblBla4419_130416-DC-24.wav,DC
LblBla4419_130416-DC-25.wav,DC
LblBla4419_130416-DC-26.wav,DC
LblBla4419_130416-DC-27.wav,DC
LblBla4419_130416-DC-28.wav,DC
LblBla4419_130416-DC-29.wav,DC
LblBla4419_130416-DC-30.wav,DC
LblBla4419_130416-DC-31.wav,DC
LblBla4419_130416-DC-32.wav,DC
LblBla4419_130416-DC-33.wav,DC
LblBla4419_130416-DC-34.wav,DC
LblBla4419_130416-DC-35.wav,DC
LblBla4419_130416-DC-36.wav,DC
LblBla4419_130416-DC-37.wav,DC
LblBla4419_130416-DC-38.wav,DC
LblBla4419_130416-DC-39.wav,DC
LblBla4419_130416-DC-40.wav,DC
LblBla4419_130416-Ne-01.wav,Ne
LblBla4419_130416-Ne-02.wav,Ne
LblBla4419_130416-Ne-03.wav,Ne
LblBla4419_130416-Ne-04.wav,Ne
LblBla4419_130416-Ne-05.wav,Ne
LblBla4419_130416-Ne-09.wav,Ne
LblBla4419_130416-Ne-10.wav,Ne
LblBla4419_130416-Ne-11.wav,Ne
LblBla4419_130416-Ne-12.wav,Ne
LblBla4419_130416-Ne-13.wav,Ne
LblBla4419_130416-Ne-14.wav,Ne
LblBla4419_130416-Ne-15.wav,Ne
LblBla4419_130416-Ne-16.wav,Ne
LblBla4419_130416-Ne-17.wav,Ne
LblBla4419_130416-Ne-18.wav,Ne
LblBla4419_130416-Ne-19.wav,Ne
LblBla4419_130416-Ne-24.wav,Ne
LblBla4419_130416-Ne-25.wav,Ne
LblBla4419_130416-Ne-27.wav,Ne
LblBla4419_130416-Ne-29.wav,Ne
LblBla4419_130416-Ne-31.wav,Ne
LblBla4419_130416-Ne-32.wav,Ne
LblBla4419_130416-Ne-33.wav,Ne
LblBla4419_130416-Ne-34.wav,Ne
LblBla4419_130416-Ne-35.wav,Ne
LblBla4419_130416-Ne-36.wav,Ne
LblBla4419_130416-Ne-37.wav,Ne
LblBla4419_130416-Ne-38.wav,Ne
LblBla4419_130416-Ne-39.wav,Ne
LblBla4419_130416-Ne-40.wav,Ne
LblBla4419_130416-Ne-41.wav,Ne
LblBla4419_130416-Ne-42.wav,Ne
LblBla4419_130416-Ne-43.wav,Ne
LblBla4419_130416-Ne-44.wav,Ne
LblBla4419_130416-Ne-46.wav,Ne
LblBla4419_130416-Ne-48.wav,Ne
LblBla4419_130416-Ne-51.wav,Ne
LblBla4419_130416-Ne-53.wav,Ne
LblBla4419_130416-Ne-56.wav,Ne
LblBla4419_130416-Ne-59.wav,Ne
LblBla4419_130416-Ne-60.wav,Ne
LblBla4419_130416-NeSeq-06.wav,Ne
LblBla4419_130416-NeSeq-07.wav,Ne
LblBla4419_130416-NeSeq-08.wav,Ne
LblBla4419_130416-NeSeq-20.wav,Ne
LblBla4419_130416-NeSeq-21.wav,Ne
LblBla4419_130416-NeSeq-22.wav,Ne
LblBla4419_130416-NeSeq-23.wav,Ne
LblBla4419_130416-NeSeq-26.wav,Ne
LblBla4419_130416-NeSeq-30.wav,Ne
LblBla4419_130416-NeSeq-45.wav,Ne
LblBla4419_130416-NeSeq-47.wav,Ne
LblBla4419_130416-NeSeq-50.wav,Ne
LblBla4419_130416-NeSeq-52.wav,Ne
LblBla4419_130416-NeSeq-54.wav,Ne
LblBla4419_130416-NeSeq-55.wav,Ne
LblBla4419_130416-NeSeq-57.wav,Ne
LblBla4419_130416-NeSeq-58.wav,Ne
LblBla4419_130416-So-01.wav,So
LblBla4419_130416-So-02.wav,So
LblBla4419_130416-So-05.wav,So
LblBla4419_130416-So-09.wav,So
LblBla4419_130416-So-10.wav,So
LblBla4419_130416-Wh-01.wav,Wh
LblBla4419_130416-Wh-02.wav,Wh
LblBla4419_130416-Wh-03.wav,Wh
LblBla4419_130416-Wh-04.wav,Wh
LblBla4419_130416-Wh-05.wav,Wh
LblBla4419_130416-Wh-06.wav,Wh
LblBla4419_130416-Wh-07.wav,Wh
LblBla4419_130416-Wh-08.wav,Wh
LblBla4419_130416-Wh-09.wav,Wh
LblBla4419_130416-Wh-10.wav,Wh
LblBla4419_130416-Wh-11.wav,Wh
LblBla4419_130416-Wh-12.wav,Wh
LblBla4419_130417-Ag-03.wav,Ag
LblBla4419_130417-Wh-13.wav,Wh
LblBla4419_130417-Wh-14.wav,Wh
LblBla4419_130417-Wh-15.wav,Wh
LblBla4419_130417-Wh-16.wav,Wh
LblBla4419_130417-Wh-17.wav,Wh
LblBla4419_130417-Wh-18.wav,Wh
LblBla4548_130416-Ne-01.wav,Ne
LblBla4548_130416-Ne-02.wav,Ne
LblBla4548_130416-Ne-03.wav,Ne
LblBla4548_130416-Ne-04.wav,Ne
LblBla4548_130416-Ne-06.wav,Ne
LblBla4548_130416-Ne-07.wav,Ne
LblBla4548_130416-Ne-08.wav,Ne
LblBla4548_130416-Ne-09.wav,Ne
LblBla4548_130416-Ne-10.wav,Ne
LblBla4548_130416-Ne-11.wav,Ne
LblBla4548_130416-Ne-12.wav,Ne
LblBla4548_130416-Ne-13.wav,Ne
LblBla4548_130416-Ne-14.wav,Ne
LblBla4548_130416-Ne-16.wav,Ne
LblBla4548_130416-Ne-17.wav,Ne
LblBla4548_130416-Ne-18.wav,Ne
LblBla4548_130416-Ne-23.wav,Ne
LblBla4548_130416-Ne-24.wav,Ne
LblBla4548_130416-Ne-25.wav,Ne
LblBla4548_130416-Ne-26.wav,Ne
LblBla4548_130416-Ne-27.wav,Ne
LblBla4548_130416-Ne-28.wav,Ne
LblBla4548_130416-Ne-31.wav,Ne
LblBla4548_130416-Ne-32.wav,Ne
LblBla4548_130416-Ne-34.wav,Ne
LblBla4548_130416-Ne-35.wav,Ne
LblBla4548_130416-Ne-36.wav,Ne
LblBla4548_130416-Ne-37.wav,Ne
LblBla4548_130416-Ne-38.wav,Ne
LblBla4548_130416-Ne-39.wav,Ne
LblBla4548_130416-Ne-40.wav,Ne
LblBla4548_130416-Ne-42.wav,Ne
LblBla4548_130416-NeSeq-05.wav,Ne
LblBla4548_130416-NeSeq-15.wav,Ne
LblBla4548_130416-NeSeq-19.wav,Ne
LblBla4548_130416-NeSeq-20.wav,Ne
LblBla4548_130416-NeSeq-21.wav,Ne
LblBla4548_130416-NeSeq-22.wav,Ne
LblBla4548_130416-NeSeq-29.wav,Ne
LblBla4548_130416-NeSeq-30.wav,Ne
LblBla4548_130416-NeSeq-33.wav,Ne
LblBla4548_130416-NeSeq-41.wav,Ne
LblBla4548_130416-NeSeq-43.wav,Ne
LblBla4548_130416-NeSeq-44.wav,Ne
LblBla4548_130416-NeSeq-45.wav,Ne
LblBla4548_130416-So-02.wav,So
LblBla4548_130416-So-03.wav,So
LblBla4548_130416-Te-01.wav,Te
LblBla4548_130416-Te-02.wav,Te
LblBla4548_130416-Te-03.wav,Te
LblBla4548_130416-Wh-01.wav,Wh
LblBla4548_130416-Wh-02.wav,Wh
LblBla4548_130416-Wh-03.wav,Wh
LblBla4548_130416-Wh-04.wav,Wh
LblBla4548_130416-Wh-05.wav,Wh
LblBla4548_130416-Wh-06.wav,Wh
LblBla4548_130416-Wh-07.wav,Wh
LblBla4548_130417-DC-01.wav,DC
LblBla4548_130417-DC-02.wav,DC
LblBla4548_130417-DC-03.wav,DC
LblBla4548_130417-DC-04.wav,DC
LblBla4548_130417-DC-05.wav,DC
LblBla4548_130417-DC-06.wav,DC
LblBla4548_130417-DC-07.wav,DC
LblBla4548_130417-DC-08.wav,DC
LblBla4548_130417-DC-09.wav,DC
LblBla4548_130417-DC-10.wav,DC
LblBla4548_130417-DC-11.wav,DC
LblBla4548_130417-DC-12.wav,DC
LblBla4548_130417-DC-13.wav,DC
LblBla4548_130417-DC-14.wav,DC
LblBla4548_130417-DC-15.wav,DC
LblBla4548_130417-DC-16.wav,DC
LblBla4548_130417-DC-17.wav,DC
LblBla4548_130417-DC-18.wav,DC
LblBla4548_130417-DC-19.wav,DC
LblBla4548_130417-DC-20.wav,DC
LblBla4548_130417-DC-21.wav,DC
LblBla4548_130417-Ne-48.wav,Ne
LblBla4548_130417-NeSeq-46.wav,Ne
LblBla4548_130417-NeSeq-47.wav,Ne
LblBla4548_130417-So-05.wav,So
LblBla4548_130417-So-06.wav,So
LblBla4548_130417-So-07.wav,So
LblBla4548_130417-So-08.wav,So
LblBla4548_130417-So-12.wav,So
LblBla4548_130417-So-16.wav,So
LblBla4548_130417-So-17.wav,So
LblBla4548_130417-So-18.wav,So
LblBla4548_130417-So-19.wav,So
LblBla4548_130417-So-20.wav,So
LblBla4548_130417-So-21.wav,So
LblBla4548_130417-So-22.wav,So
LblBla4548_130417-So-23.wav,So
LblBla4548_130417-So-24.wav,So
LblBla4548_130417-So-25.wav,So
LblBla4548_130417-So-26.wav,So
LblBla4548_130417-Te-04.wav,Te
LblBla4548_130417-Te-07.wav,Te
LblBla4548_130417-Wh-08.wav,Wh
LblBla4548_130417-Wh-09.wav,Wh
LblBla4548_130417-Wh-10.wav,Wh
LblBla4548_130418-DC-28.wav,DC
LblBla4548_130418-DC-29.wav,DC
LblBla4548_130418-DC-30.wav,DC
LblBla4548_130418-DC-31.wav,DC
LblBla4548_130418-DC-32.wav,DC
LblBla4548_130418-DC-33.wav,DC
LblBla4548_130418-DC-34.wav,DC
LblBla4548_130418-DC-35.wav,DC
LblBla4548_130418-DC-36.wav,DC
LblBla4548_130418-DC-37.wav,DC
LblBla4548_130418-DC-38.wav,DC
LblBla4548_130418-DC-39.wav,DC
LblBla4548_130418-DC-40.wav,DC
LblBla4548_130418-DC-41.wav,DC
LblBla4548_130418-DC-42.wav,DC
LblBla4548_130418-DC-43.wav,DC
LblBla4548_130418-DC-44.wav,DC
LblBla4548_130418-DC-45.wav,DC
LblBla4548_130418-DC-46.wav,DC
LblBla4548_130418-DC-47.wav,DC
LblBla4548_130418-DC-48.wav,DC
LblBla4548_130418-DC-49.wav,DC
LblBla4548_130418-DC-50.wav,DC
LblBla4548_130418-So-27.wav,So
LblBla4548_130418-So-28.wav,So
LblBla4548_130418-So-29.wav,So
LblBla4548_130418-So-30.wav,So
LblBla4548_130418-So-31.wav,So
LblBla4548_130418-So-32.wav,So
LblBla4548_130418-So-33.wav,So
LblBla4548_130418-So-34.wav,So
LblBla4548_130418-So-35.wav,So
LblBla4548_130418-So-36.wav,So
LblBla4548_130418-So-37.wav,So
LblBla4548_130418-So-38.wav,So
LblBla4548_130418-So-39.wav,So
LblBla4548_130418-So-40.wav,So
LblBla4548_130418-So-41.wav,So
LblBla4548_130418-So-42.wav,So
LblBla4548_130418-So-43.wav,So
LblBla4548_130418-So-44.wav,So
LblBla4548_130418-So-45.wav,So
LblBla4548_130418-So-46.wav,So
LblBla4548_130418-So-47.wav,So
LblBla4548_130418-So-48.wav,So
LblBla4548_130418-So-49.wav,So
LblBla4548_130418-So-50.wav,So
LblBla4548_130418-Te-08.wav,Te
LblBla4548_130418-Te-09.wav,Te
LblBla4548_130418-Te-10.wav,Te
LblBla4548_130418-Te-11.wav,Te
LblBla4548_130418-Wh-11.wav,Wh
LblBla4548_130418-Wh-12.wav,Wh
LblBla4548_130418-Wh-13.wav,Wh
LblBla4548_130418-Wh-14.wav,Wh
LblBla4548_130418-Wh-15.wav,Wh
LblBla4548_130418-Wh-16.wav,Wh
LblBla4548_130418-Wh-17.wav,Wh
LblBla4548_130418-Wh-18.wav,Wh
LblBla4548_130423-Te-12.wav,Te
LblBla4548_130503-Te-13.wav,Te
LblBla4548_130503-Te-14.wav,Te
LblBla4548_130503-Te-15.wav,Te
LblBla4548_130503-Te-16.wav,Te
LblBla4548_130503-Te-17.wav,Te
LblBla4548_130503-Te-18.wav,Te
LblBla4548_130503-Te-19.wav,Te
LblBla4548_130503-Te-20.wav,Te
LblBla4548_130503-Te-21.wav,Te
LblBla4548_130503-Te-22.wav,Te
LblBla4548_130503-Te-23.wav,Te
LblBla4548_130503-Te-24.wav,Te
LblBla4548_130503-Te-25.wav,Te
LblBla4548_130503-Te-26.wav,Te
LblBla4548_130503-Te-27.wav,Te
LblBla4548_130503-Te-28.wav,Te
LblBla4548_130503-Te-29.wav,Te
LblBla4548_130503-Te-30.wav,Te
LblBla4548_130503-Te-31.wav,Te
LblBla4548_130503-Te-32.wav,Te
LblBla4548_130503-Te-33.wav,Te
LblBla4548_130503-Te-34.wav,Te
LblBla4548_130503-Te-35.wav,Te
LblBla4548_130503-Te-36.wav,Te
LblBla4548_130503-Te-37.wav,Te
LblBla4548_130503-Te-38.wav,Te
LblBla4548_130503-Te-39.wav,Te
LblRed0613_110920-AggC-01.wav,Ag
LblRed0613_110920-AggC-02.wav,Ag
LblRed0613_110920-AggC-04.wav,Ag
LblRed0613_110920-AggC-07.wav,Ag
LblRed0613_110920-NestC-02.wav,Ne
LblRed0613_110920-NestC-03.wav,Ne
LblRed0613_110920-NestC-04.wav,Ne
LblRed0613_110920-NestC-06.wav,Ne
LblRed0613_110920-NestC-07.wav,Ne
LblRed0613_110920-NestC-08.wav,Ne
LblRed0613_110920-NestC-10.wav,Ne
LblRed0613_110920-NestC-11.wav,Ne
LblRed0613_110920-NestC-12.wav,Ne
LblRed0613_110920-NestC-14.wav,Ne
LblRed0613_110920-NestC-20.wav,Ne
LblRed0613_110920-NestC-21.wav,Ne
LblRed0613_110920-NestC-22.wav,Ne
LblRed0613_110920-NestC-24.wav,Ne
LblRed0613_110920-NestC-26.wav,Ne
LblRed0613_110920-NestC-27.wav,Ne
LblRed0613_110920-NestC-28.wav,Ne
LblRed0613_110920-NestC-29.wav,Ne
LblRed0613_110920-NestC-30.wav,Ne
LblRed0613_110920-NestC-32.wav,Ne
LblRed0613_110920-NestC-33.wav,Ne
LblRed0613_110920-NestC-35.wav,Ne
LblRed0613_110920-NestC-37.wav,Ne
LblRed0613_110920-NestC-38.wav,Ne
LblRed0613_110920-NestC-41.wav,Ne
LblRed0613_110920-NestC-45.wav,Ne
LblRed0613_110920-NestC-47.wav,Ne
LblRed0613_110920-NestC-48.wav,Ne
LblRed0613_110920-NestC-50.wav,Ne
LblRed0613_110920-NestC-51.wav,Ne
LblRed0613_110920-NestC-52.wav,Ne
LblRed0613_110920-NestC-59.wav,Ne
LblRed0613_110920-NestC-61.wav,Ne
LblRed0613_110920-NestC-62.wav,Ne
LblRed0613_110920-NestC-63.wav,Ne
LblRed0613_110920-NestC-67.wav,Ne
LblRed0613_110920-NestSeq-01.wav,Ne
LblRed0613_110920-NestSeq-05.wav,Ne
LblRed0613_110920-NestSeq-09.wav,Ne
LblRed0613_110920-NestSeq-12.wav,Ne
LblRed0613_110920-NestSeq-13.wav,Ne
LblRed0613_110920-NestSeq-19.wav,Ne
LblRed0613_110920-NestSeq-23.wav,Ne
LblRed0613_110920-NestSeq-25.wav,Ne
LblRed0613_110920-NestSeq-31.wav,Ne
LblRed0613_110920-NestSeq-36.wav,Ne
LblRed0613_110920-NestSeq-39.wav,Ne
LblRed0613_110920-NestSeq-40.wav,Ne
LblRed0613_110920-NestSeq-41.wav,Ne
LblRed0613_110920-NestSeq-43.wav,Ne
LblRed0613_110920-NestSeq-46.wav,Ne
LblRed0613_110920-NestSeq-49.wav,Ne
LblRed0613_110920-NestSeq-54.wav,Ne
LblRed0613_110920-NestSeq-55.wav,Ne
LblRed0613_110920-NestSeq-56.wav,Ne
LblRed0613_110920-NestSeq-57.wav,Ne
LblRed0613_110920-NestSeq-60.wav,Ne
LblRed0613_110920-NestSeq-61.wav,Ne
LblRed0613_110920-NestSeq-65.wav,Ne
LblRed0613_110920-NestSeq-66.wav,Ne
LblRed0613_110920-NestSeq-68.wav,Ne
LblRed0613_110920-NestSeq-69.wav,Ne
LblRed0613_110920-NestSeq-70.wav,Ne
LblRed0613_110920-So-04.wav,So
LblRed0613_110920-So-06.wav,So
LblRed0613_110920-So-07.wav,So
LblRed0613_110920-So-08.wav,So
LblRed0613_110920-So-09.wav,So
LblRed0613_110920-So-10.wav,So
LblRed0613_110920-So-11.wav,So
LblRed0613_110920-So-12.wav,So
LblRed0613_110920-So-13.wav,So
LblRed0613_110920-So-14.wav,So
LblRed0613_110920-So-15.wav,So
LblRed0613_110920-So-17.wav,So
LblRed0613_110920-So-18.wav,So
LblRed0613_110920-So-22.wav,So
LblRed0613_110920-So-23.wav,So
LblRed0613_110920-So-24.wav,So
LblRed0613_110920-So-25.wav,So
LblRed0613_110920-So-27.wav,So
LblRed0613_110920-So-29.wav,So
LblRed0613_110920-So-30.wav,So
LblRed0613_110920-So-31.wav,So
LblRed0613_110920-So-32.wav,So
LblRed0613_110920-So-33.wav,So
LblRed0613_110920-So-34.wav,So
LblRed0613_110920-So-35.wav,So
LblRed0613_110920-So-36.wav,So
LblRed0613_110920-So-37.wav,So
LblRed0613_110920-So-38.wav,So
LblRed0613_110920-So-39.wav,So
LblRed0613_110920-So-40.wav,So
LblRed0613_110920-So-41.wav,So
LblRed0613_110920-TetC-01.wav,Te
LblRed0613_110920-TetC-02.wav,Te
LblRed0613_110920-TetC-04.wav,Te
LblRed0613_110920-TetC-05.wav,Te
LblRed0613_110920-TetC-06.wav,Te
LblRed0613_110920-TetC-07.wav,Te
LblRed0613_110920-TetC-08.wav,Te
LblRed0613_110920-TetC-09.wav,Te
LblRed0613_110920-TetC-10.wav,Te
LblRed0613_110920-TetC-11.wav,Te
LblRed0613_110920-TetC-12.wav,Te
LblRed0613_110920-TetC-13.wav,Te
LblRed0613_110920-TetC-14.wav,Te
LblRed0613_110920-TetC-15.wav,Te
LblRed0613_110920-TetC-16.wav,Te
LblRed0613_110920-TetC-17.wav,Te
LblRed0613_110920-TetC-18.wav,Te
LblRed0613_110920-TetC-19.wav,Te
LblRed0613_110920-TetC-20.wav,Te
LblRed0613_110920-TetC-21.wav,Te
LblRed0613_110920-TetC-22.wav,Te
LblRed0613_110920-TetC-23.wav,Te
LblRed0613_110920-TetC-25.wav,Te
LblRed0613_110920-TetC-26.wav,Te
LblRed0613_110920-TetC-27.wav,Te
LblRed0613_110920-TetC-28.wav,Te
LblRed0613_110920-TetC-29.wav,Te
LblRed0613_110920-TetC-30.wav,Te
LblRed0613_110920-WhineC-01.wav,Wh
LblRed0613_110920-WhineC-02.wav,Wh
LblRed0613_110920-WhineC-04.wav,Wh
LblRed0613_110920-WhineC-05.wav,Wh
LblRed0613_110920-WhineC-06.wav,Wh
LblRed0613_110920-WhineC-07.wav,Wh
LblRed0613_110921-AggC-08.wav,Ag
LblRed0613_110921-WhineC-09.wav,Wh
LblRed0613_110921-WhineC-10.wav,Wh
LblRed0613_110921-WhineC-11.wav,Wh
LblRed0613_110921-WhineC-12.wav,Wh
LblRed0613_110921-WhineC-13.wav,Wh
LblRed0613_110922-AggC-10.wav,Ag
LblRed0613_110922-AggC-11.wav,Ag
LblRed0613_110922-WhineC-14.wav,Wh
LblRed0613_110922-WhineC-15.wav,Wh
LblRed0613_110922-WhineC-16.wav,Wh
LblRed0613_110922-WhineC-17.wav,Wh
LblRed0613_110923-WhineC-18.wav,Wh
LblRed0613_110923-WhineC-19.wav,Wh
LblRed0613_110923-WhineC-20.wav,Wh
LblRed0613_110923-WhineC-21.wav,Wh
LblRed0613_110923-WhineC-22.wav,Wh
LblRed0613_110923-WhineC-23.wav,Wh
LblRed0613_110923-WhineC-25.wav,Wh
LblRed0613_110923-WhineC-26.wav,Wh
LblRed0613_110923-WhineC-27.wav,Wh
LblRed0613_110923-WhineC-28.wav,Wh
LblRed0613_110923-WhineC-29.wav,Wh
LblRed0613_110923-WhineC-30.wav,Wh
LblRed0613_110923-WhineC-31.wav,Wh
LblRed0613_110923-WhineC-32.wav,Wh
LblRed0613_110923-WhineC-33.wav,Wh
LblRed0613_110923-WhineC-34.wav,Wh
LblRed0613_110923-WhineC-35.wav,Wh
LblRed0613_110923-WhineC-36.wav,Wh
LblRed0613_110923-WhineC-37.wav,Wh
LblRed0613_110923-WhineC-38.wav,Wh
LblRed0613_110923-WhineC-39.wav,Wh
LblRed0613_110923-WhineC-40.wav,Wh
LblRed0613_110923-WhineC-41.wav,Wh
LblRed0613_110923-WhineC-42.wav,Wh
LblRed0613_110923-WhineC-43.wav,Wh
LblRed0613_111004-AggC-14.wav,Ag
LblRed0613_111004-AggC-21.wav,Ag
LblRed0613_111004-AggC-22.wav,Ag
LblRed0613_111006-AggC-25.wav,Ag
LblRed0613_111006-AggC-26.wav,Ag
LblRed0613_111006-AggC-27.wav,Ag
LblRed0613_111006-AggC-28.wav,Ag
LblRed0613_111006-AggC-29.wav,Ag
LblRed0613_111006-AggC-30.wav,Ag
LblRed0613_111006-DC-04.wav,DC
LblRed0613_111006-DC-05.wav,DC
LblRed0613_111006-DC-06.wav,DC
LblRed0613_111006-DC-07.wav,DC
LblRed0613_111006-DC-08.wav,DC
LblRed0613_111013-DC-09.wav,DC
LblRed0613_111013-DC-10.wav,DC
LblRed0613_111013-DC-11.wav,DC
LblRed0613_111013-DC-12.wav,DC
LblRed0613_111013-DC-13.wav,DC
LblRed0613_111013-DC-14.wav,DC
LblRed0613_111013-DC-15.wav,DC
LblRed0613_111013-DC-16.wav,DC
LblRed0613_111013-DC-17.wav,DC
LblRed0613_111013-DC-18.wav,DC
LblRed0613_111013-DC-19.wav,DC
LblRed0613_111013-DC-20.wav,DC
LblRed0613_111013-DC-22.wav,DC
LblRed0613_111013-DC-23.wav,DC
LblRed0613_111013-DC-24.wav,DC
LblRed0613_111013-DC-25.wav,DC
LblRed0613_111013-DC-26.wav,DC
LblRed0613_111013-DC-27.wav,DC
LblRed0613_111018-AggC-35.wav,Ag
LblRed0613_111121-ThukC-12.wav,Th
LblRed0613_111121-ThukC-13.wav,Th
LblRed0613_111121-ThukC-14.wav,Th
LblRed0613_111121-ThukC-15.wav,Th
LblRed0613_111121-ThukC-16.wav,Th
LblRed0613_111121-ThukC-17.wav,Th
LblRed0613_111121-ThukC-18.wav,Th
LblRed0613_111202-DC-28.wav,DC
LblRed0613_111202-DC-29.wav,DC
LblRed0613_111202-DC-30.wav,DC
LblRed0613_111202-DC-31.wav,DC
LblRed0613_111202-DC-32.wav,DC
LblRed0613_111202-DC-33.wav,DC
LblRed0613_111202-DC-34.wav,DC
LblRed0613_111202-DC-35.wav,DC
LblRed0613_111202-DC-36.wav,DC
LblRed0613_111202-DC-37.wav,DC
LblRed0613_111202-DC-38.wav,DC
LblRed0613_111202-DC-39.wav,DC
LblRed0613_111202-DC-40.wav,DC
LblRed0613_111202-ThukC-01.wav,Th
LblRed0613_111202-ThukC-02.wav,Th
LblRed0613_111202-ThukC-03.wav,Th
LblRed0613_111202-ThukC-04.wav,Th
LblRed0613_111202-ThukC-05.wav,Th
LblRed0613_111202-ThukC-06.wav,Th
LblRed0613_111202-TukC-01.wav,Tu
LblRed0613_111202-TukC-02.wav,Tu
LblRed0613_111202-TukC-03.wav,Tu
LblRed0613_111202-TukC-04.wav,Tu
LblRed0613_111202-TukC-05.wav,Tu
LblRed0613_111202-TukC-06.wav,Tu
LblRed0613_111202-TukC-07.wav,Tu
LblRed0613_111202-TukC-08.wav,Tu
LblRed0613_111208-ThukC-07.wav,Th
LblRed0613_111208-ThukC-08.wav,Th
LblRed0613_111208-ThukC-09.wav,Th
